flow_id,src_ip,dst_ip,src_port,dst_port,protocol,duration,packet_count,byte_count,packet_rate,byte_rate,avg_packet_size,std_packet_size,inter_arrival_time,iat_std,entropy,syn_count,ack_count,fin_count,rst_count,syn_ratio,ack_ratio,fin_ratio,rst_ratio,burst_count,unique_src_ports,unique_dst_ports,tcp_ratio,udp_ratio,icmp_ratio,label
214.201.17.19:11894-10.249.77.243:80/TCP,214.201.17.19,10.249.77.243,11894,80,TCP,19.3132,1003,453261,51.9334,23469.0,451.91,149.76,0.019275,0.003855,0.8285,624,255,0,25,0.6221,0.2545,0.0,0.0256,6,2,1,1.0,0.0,0.0,HYBRID_ATTACK
192.168.39.110:23721-163.48.46.153:1935/TCP,192.168.39.110,163.48.46.153,23721,1935,TCP,56.2434,302,301709,5.3695,5364.36,999.04,98.32,0.186855,0.059291,0.246,1,166,1,0,0.005,0.55,0.005,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.22.135.170:37199-21.80.122.45:53/UDP,172.22.135.170,21.80.122.45,37199,53,UDP,0.1208,2,242,16.5615,2009.1,121.31,29.9,0.120762,0.037016,0.6163,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
200.227.143.235:64121-192.168.192.196:123/UDP,200.227.143.235,192.168.192.196,64121,123,UDP,0.5,3174,4384040,6348.0,8768081.84,1381.24,50.99,0.000158,1.8e-05,0.0923,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.0,1.0,0.0,DDoS
172.23.54.199:16673-203.152.205.46:53/UDP,172.23.54.199,203.152.205.46,16673,53,UDP,0.0725,2,124,28.98525,2496.629337942602,62.44,29.9,0.0711305574294448,0.005924,0.5148048588595299,0,0,0,0,0.14674658254284634,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,AI_ATTACK
67.41.139.75:46462-10.44.123.54:443/TCP,67.41.139.75,10.44.123.54,46462,443,TCP,19.2486,335,489100,17.4039,25409.64,1460.0,2.4,0.057631,0.008477,0.0041,26,134,6,3,0.0794,0.4,0.02,0.01,0,1,1,1.0,0.0,0.0,AI_ATTACK
10.254.211.5:30759-199.49.117.249:554/TCP,10.254.211.5,199.49.117.249,30759,554,TCP,65.9202,437,518081,6.6292,7859.22,1185.54,27.13,0.151193,0.054276,0.0572,2,240,2,0,0.005,0.55,0.005,0.0,0,1,1,1.0,0.0,0.0,BENIGN
153.192.80.189:41885-192.168.140.252:443/TCP,153.192.80.189,192.168.140.252,41885,443,TCP,17.9415,11,923,0.6131,51.48,83.96,24.67,1.794153,1.402498,0.7346,3,2,0,0,0.3616,0.2,0.01,0.0,0,1,1,1.0,0.0,0.0,DDoS
192.168.227.248:8627-208.183.59.69:53/UDP,192.168.227.248,208.183.59.69,8627,53,UDP,0.078,1,76,12.8284,984.9,76.77,30.05,0.077952,0.02534,0.9786,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
192.168.196.42:34837-120.217.208.52:8554/TCP,192.168.196.42,120.217.208.52,34837,8554,TCP,120.6956,552,774880,5.9880618584576855,9201.297203021386,1403.77,99.66,0.17621303317053255,0.080478,0.6782823784346708,67,303,2,0,0.12240918303544862,0.55,0.005,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
10.39.76.217:23094-202.51.19.170:8443/TCP,10.39.76.217,202.51.19.170,23094,8443,TCP,0.7615,8,2479,10.5051,3255.8,309.93,67.52,0.108791,0.043403,0.5446,0,4,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.22.195.3:50388-72.246.141.171:443/TCP,172.22.195.3,72.246.141.171,50388,443,TCP,0.4172,12,2951,28.7651,7074.71,245.95,12.8,0.037925,0.007088,0.1301,0,6,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
23.149.11.220:4292-10.48.90.54:53/UDP,23.149.11.220,10.48.90.54,4292,53,UDP,1.7067,2299,380692,1347.0337,223055.91,165.59,86.43,0.000743,7.1e-05,1.0,0,0,0,0,0.0,0.0,0.0,0.0,10,3,1,0.0,1.0,0.0,DDoS
34.99.99.142:65056-192.168.125.128:0/TCP,34.99.99.142,192.168.125.128,65056,0,TCP,2.1948,20,5507,9.1125,2509.4,275.38,103.11,0.115516,0.003801,0.9361,1,8,0,0,0.05,0.4,0.02,0.01,0,1,1,1.0,0.0,0.0,UNKNOWN_ATTACK
40.184.167.67:50462-10.144.19.125:443/TCP,40.184.167.67,10.144.19.125,50462,443,TCP,69.3369,21,1640,0.3029,23.67,78.14,3.09,3.466843,2.231783,0.0988,0,11,0,0,0.002,0.5394,0.0226,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
197.81.9.200:8037-192.168.203.178:22/TCP,197.81.9.200,192.168.203.178,8037,22,TCP,0.5,1808,75831,3616.0,151663.51,41.94,4.39,0.000277,5e-06,0.2619,1802,90,0,0,0.997,0.05,0.0,0.0,5,5,1,1.0,0.0,0.0,DDoS
174.126.100.218:38763-172.26.9.101:53/UDP,174.126.100.218,172.26.9.101,38763,53,UDP,33.4615,98,63020,2.9287,1883.38,643.07,172.93,0.344964,0.276899,0.6723,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,MITM
172.20.35.157:24497-26.242.187.149:3000/TCP,172.20.35.157,26.242.187.149,24497,3000,TCP,0.4472,10,3958,30.78813033500549,11271.252633865084,395.84,52.03,0.046567538202304554,0.01632,0.45523835498553233,1,5,0,0,0.17564615335484293,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
171.210.226.238:25114-172.30.179.147:80/UDP,171.210.226.238,172.30.179.147,25114,80,UDP,56.0744,5,1109,0.0892,19.78,221.87,50.26,14.018596,3.524914,0.5663,0,0,0,0,0.0891,0.0,0.0298,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
172.20.74.221:5781-195.34.244.132:1935/TCP,172.20.74.221,195.34.244.132,5781,1935,TCP,41.5967,362,441239,8.7026,10607.54,1218.89,129.72,0.115226,0.047488,0.2661,1,199,1,0,0.005,0.55,0.005,0.0,0,1,1,1.0,0.0,0.0,BENIGN
48.91.221.205:41324-10.217.117.94:80/TCP,48.91.221.205,10.217.117.94,41324,80,TCP,22.1291,332,86709,15.0028,3918.35,261.17,52.76,0.066855,0.102162,0.5051,173,66,6,6,0.5227,0.2,0.02,0.02,3,1,1,1.0,0.0,0.0,DDoS
192.168.37.81:41578-73.252.155.112:80/TCP,192.168.37.81,73.252.155.112,41578,80,TCP,5.0306,374,519975,74.345,103362.6,1390.31,5.0,0.013487,0.003895,0.009,3,224,3,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
192.168.178.202:10321-151.58.188.60:3000/TCP,192.168.178.202,151.58.188.60,10321,3000,TCP,0.9759,12,3528,12.2964,3615.23,294.01,100.06,0.088718,0.028686,0.8508,0,6,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.29.200.152:15855-50.127.179.19:8443/TCP,172.29.200.152,50.127.179.19,15855,8443,TCP,0.5498,3,1219,5.4563,2218.03,406.51,88.69,0.274912,0.103995,0.5454,0,1,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.18.80.148:56736-97.75.57.1:53/UDP,172.18.80.148,97.75.57.1,56736,53,UDP,0.0229,1,81,43.5805,3560.86,81.71,1.55,0.022946,0.006616,0.0475,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
223.161.198.36:25652-10.50.188.21:22/TCP,223.161.198.36,10.50.188.21,25652,22,TCP,437.9151,35,3322,0.0799,7.59,94.94,59.71,12.879857,8.446829,1.0,0,11,1,0,0.0132,0.3426,0.0309,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
172.20.123.209:35665-86.84.131.135:53/UDP,172.20.123.209,86.84.131.135,35665,53,UDP,0.0296,1,54,36.33841088798689,2526.500793321753,54.03,13.62,0.02481284082112234,0.00819,0.627383422111216,0,0,0,0,0.13743230976623014,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,AI_ATTACK
192.168.125.2:1937-164.211.129.63:80/TCP,192.168.125.2,164.211.129.63,1937,80,TCP,3.0406,5,2067,1.6444,679.81,413.41,349.02,0.76015,0.137111,1.0,0,2,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.29.204.63:1314-175.47.82.150:8080/TCP,172.29.204.63,175.47.82.150,1314,8080,TCP,0.0623,11,4341,267.24596625362875,78299.26454491333,394.72,106.21,0.005828326285314201,0.00272,0.7573414011985729,1,5,0,0,0.15819009228513936,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
172.21.126.17:9456-98.132.67.32:443/TCP,172.21.126.17,98.132.67.32,9456,443,TCP,0.1,56,36687,560.0,366879.73,655.14,122.37,0.001818,0.000599,0.4669,1,25,1,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
15.212.188.105:11830-172.17.15.204:53/UDP,15.212.188.105,172.17.15.204,11830,53,UDP,15.5356,21,5609,1.3517,361.05,267.1,163.19,0.776778,0.720084,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,MITM
165.72.194.160:45059-172.24.246.44:443/TCP,165.72.194.160,172.24.246.44,45059,443,TCP,48.1087,240,336000,4.9887,6984.18,1400.0,1.67,0.201292,0.022923,0.003,50,96,4,2,0.2096,0.4,0.02,0.01,0,1,1,1.0,0.0,0.0,AI_ATTACK
10.235.234.162:37008-15.46.93.99:8443/TCP,10.235.234.162,15.46.93.99,37008,8443,TCP,0.4566,13,4038,33.96023970164491,11328.088661152855,310.67,127.53,0.036040822503043315,0.01144,0.5598331734136088,1,6,0,0,0.14270675287126994,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
172.30.25.145:35059-143.201.191.148:80/TCP,172.30.25.145,143.201.191.148,35059,80,TCP,16.9796,276,413605,23.335546601645945,35495.28251826228,1498.57,11.94,0.05921251221352582,0.015392,0.4648658488008399,37,165,2,0,0.13439103800557825,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
4.177.20.159:50442-172.21.75.17:80/TCP,4.177.20.159,172.21.75.17,50442,80,TCP,20.0466,99,52760,4.9385,2631.92,532.94,67.7,0.204557,0.160534,0.3176,7,34,4,7,0.08,0.35,0.05,0.08,0,1,1,1.0,0.0,0.0,MITM
73.201.172.245:15608-172.24.253.97:161/UDP,73.201.172.245,172.24.253.97,15608,161,UDP,0.5,4473,1817145,8946.0,3634291.99,406.25,89.27,0.000112,9e-06,0.5494,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1,0.0,1.0,0.0,DDoS
172.24.79.76:29193-156.53.214.40:443/TCP,172.24.79.76,156.53.214.40,29193,443,TCP,0.8055,38,15982,47.1737,19841.38,420.6,118.14,0.021771,0.003446,0.7022,1,17,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
26.219.242.103:15629-10.90.142.123:1420/TCP,26.219.242.103,10.90.142.123,15629,1420,TCP,0.0172,2,84,116.5156,4914.46,42.18,25.15,0.017165,0.0,1.0,1,0,0,0,0.5,0.0,0.0,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
161.32.40.189:23235-192.168.226.182:443/TCP,161.32.40.189,192.168.226.182,23235,443,TCP,400.8058,83,11298,0.2071,28.19,136.13,43.43,4.887876,3.171431,0.7977,0,44,3,0,0.0083,0.5359,0.0392,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
219.146.93.170:32779-172.25.192.18:123/TCP,219.146.93.170,172.25.192.18,32779,123,TCP,91.2978,21,1559,0.23,17.08,74.27,0.69,4.564892,1.150836,0.0,0,8,0,0,0.0337,0.3818,0.0303,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
14.136.94.94:2412-172.24.232.37:443/TCP,14.136.94.94,172.24.232.37,2412,443,TCP,33.0951,1172,488920,35.4131,14773.23,417.17,215.12,0.028262,0.045255,1.0,209,422,36,217,0.1792,0.3607,0.031,0.1853,1,4,1,1.0,0.0,0.0,HYBRID_ATTACK
192.168.89.29:24501-170.13.67.4:53/UDP,192.168.89.29,170.13.67.4,24501,53,UDP,0.1015,3,243,29.5645,2396.4,81.06,23.24,0.050737,0.017333,0.7169,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
112.80.181.161:35640-192.168.198.248:0/UDP,112.80.181.161,192.168.198.248,35640,0,UDP,1.7353,198,44832,114.1035,25836.32,226.43,71.75,0.008808,0.000192,0.7921,9,79,3,1,0.05,0.4,0.02,0.01,2,1,1,0.0,1.0,0.0,UNKNOWN_ATTACK
10.50.187.154:40025-125.200.171.120:53/UDP,10.50.187.154,125.200.171.120,40025,53,UDP,0.0816,2,303,33.373637144110354,4218.402092225428,151.52,26.53,0.06644450800892751,0.023723,0.5729994284538907,0,0,0,0,0.05,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,AI_ATTACK
149.86.254.158:35481-10.135.34.166:443/UDP,149.86.254.158,10.135.34.166,35481,443,UDP,304.5771,45,6565,0.1477,21.55,145.89,63.92,6.922207,2.572495,1.0,0,0,0,0,0.0,0.0,0.0064,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
150.113.57.59:28978-10.67.21.60:443/TCP,150.113.57.59,10.67.21.60,28978,443,TCP,42.739,310,396800,7.2533,9284.26,1280.0,2.25,0.138314,0.019105,0.0044,35,124,6,3,0.1148,0.4,0.02,0.01,0,1,1,1.0,0.0,0.0,AI_ATTACK
32.40.147.229:28787-172.29.122.54:80/TCP,32.40.147.229,172.29.122.54,28787,80,TCP,3.9638,1152,69332,290.6288,17491.3,60.18,2.98,0.003444,0.000165,0.1236,939,57,0,0,0.8155,0.05,0.0,0.0,7,5,1,1.0,0.0,0.0,DDoS
76.59.119.60:43760-172.22.164.142:1900/UDP,76.59.119.60,172.22.164.142,43760,1900,UDP,4.2346,3681,5188919,869.2728,1225369.76,1409.65,41.87,0.001151,0.000127,0.0743,0,0,0,0,0.0,0.0,0.0,0.0,6,1,1,0.0,1.0,0.0,DDoS
140.68.133.134:42737-10.252.208.194:443/TCP,140.68.133.134,10.252.208.194,42737,443,TCP,1.0,20,15801,20.0,15801.55,790.08,326.51,0.052632,0.047849,1.0,2,6,0,3,0.1,0.3,0.03,0.15,0,1,1,1.0,0.0,0.0,MITM
192.168.237.96:30140-173.229.247.128:8443/TCP,192.168.237.96,173.229.247.128,30140,8443,TCP,0.6522,7,2142,10.733,3285.54,306.12,63.46,0.108699,0.038068,0.5182,0,3,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
67.232.133.149:3256-172.18.39.104:443/TCP,67.232.133.149,172.18.39.104,3256,443,TCP,4.9127,2733,213826,556.3108,43525.13,78.24,7.7,0.001798,0.000164,0.246,2356,136,0,0,0.8622,0.05,0.0,0.0,2,5,1,1.0,0.0,0.0,DDoS
24.205.231.134:63353-172.28.101.184:22/TCP,24.205.231.134,172.28.101.184,63353,22,TCP,7.925,622,185637,78.4859,23424.36,298.45,308.05,0.012762,0.005014,1.0,93,178,19,74,0.15,0.2875,0.0315,0.1197,2,6,1,1.0,0.0,0.0,HYBRID_ATTACK
31.151.253.54:10430-172.29.99.109:443/UDP,31.151.253.54,172.29.99.109,10430,443,UDP,214.2605,56,8338,0.2614,38.92,148.91,55.77,3.895646,1.822576,0.9363,1,0,0,0,0.0323,0.0,0.0128,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
192.168.8.208:45443-147.250.131.179:21/TCP,192.168.8.208,147.250.131.179,45443,21,TCP,14.7756,326,454611,28.40283327071059,37915.06472362587,1394.51,12.13,0.047219373420409425,0.008101,0.5903100836242514,31,195,3,0,0.09567025543923216,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
95.107.199.4:28590-192.168.72.112:8080/TCP,95.107.199.4,192.168.72.112,28590,8080,TCP,18.4987,61,20287,3.2975,1096.71,332.58,295.96,0.308312,0.279536,1.0,7,17,4,2,0.1198,0.2918,0.0687,0.033,2,1,1,1.0,0.0,0.0,HYBRID_ATTACK
95.119.143.250:29561-10.25.205.39:1900/UDP,95.119.143.250,10.25.205.39,29561,1900,UDP,4.6007,4159,5608645,903.992,1219084.22,1348.56,46.94,0.001106,8.4e-05,0.087,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1,0.0,1.0,0.0,DDoS
172.21.249.138:14305-204.175.80.217:3000/TCP,172.21.249.138,204.175.80.217,14305,3000,TCP,0.3928,7,1947,17.8206,4957.32,278.18,96.44,0.065467,0.016682,0.8667,0,3,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
192.168.100.240:41258-201.63.231.132:554/TCP,192.168.100.240,201.63.231.132,41258,554,TCP,98.3086,831,1015862,11.011400903850854,13033.842540854435,1222.46,51.44,0.09222569140848817,0.04447,0.4065607579609435,41,457,4,0,0.05,0.55,0.005,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
10.253.223.38:42833-61.195.114.209:443/TCP,10.253.223.38,61.195.114.209,42833,443,TCP,0.5995,11,3433,23.496388383996454,6739.058347524755,312.1,42.85,0.05139047209506038,0.027446,0.48513730064390936,1,5,0,0,0.110039100079212,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
38.68.142.246:63814-172.17.163.4:8080/TCP,38.68.142.246,172.17.163.4,63814,8080,TCP,15.9652,148,121170,9.2702,7589.64,818.72,205.08,0.108607,0.042983,0.6262,27,69,4,10,0.187,0.472,0.0324,0.0705,1,1,1,1.0,0.0,0.0,HYBRID_ATTACK
210.98.182.73:8289-10.148.146.224:53/UDP,210.98.182.73,10.148.146.224,8289,53,UDP,1.0,107,51562,107.0,51562.24,481.89,252.96,0.009434,0.007959,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,MITM
51.169.12.112:6442-10.239.80.172:443/TCP,51.169.12.112,10.239.80.172,6442,443,TCP,8.1945,2418,139369,295.0759,17007.69,57.64,5.1,0.00339,0.000284,0.2214,2067,120,0,0,0.8549,0.05,0.0,0.0,7,3,1,1.0,0.0,0.0,DDoS
207.62.205.204:25418-172.28.53.23:443/TCP,207.62.205.204,172.28.53.23,25418,443,TCP,11.391,1441,511264,126.5036,44883.29,354.8,104.89,0.00791,0.000699,0.7391,216,576,28,14,0.15,0.4,0.02,0.01,4,5,1,1.0,0.0,0.0,DDoS
192.168.248.20:42591-69.175.51.159:443/TCP,192.168.248.20,69.175.51.159,42591,443,TCP,2.8933,16,12344,5.53,4266.56,771.53,191.98,0.192888,0.049485,0.6221,0,7,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.20.149.175:26099-15.182.36.107:8554/UDP,172.20.149.175,15.182.36.107,26099,8554,UDP,58.9807,480,580322,8.1383,9839.2,1209.01,157.64,0.123133,0.041781,0.326,2,264,2,0,0.005,0.55,0.005,0.0,0,1,1,0.0,1.0,0.0,BENIGN
93.195.52.77:64042-192.168.77.169:3389/TCP,93.195.52.77,192.168.77.169,64042,3389,TCP,1.6336,2709,135774,1658.3439,83115.67,50.12,4.69,0.000603,4.7e-05,0.2338,1967,135,0,0,0.7263,0.05,0.0,0.0,11,1,1,1.0,0.0,0.0,DDoS
25.220.121.212:55562-10.247.243.185:80/TCP,25.220.121.212,10.247.243.185,55562,80,TCP,14.0431,132,8448,9.3996,601.58,64.0,314.35,0.107199,0.087641,1.0,10,46,6,10,0.08,0.35,0.05,0.08,0,1,1,1.0,0.0,0.0,MITM
172.31.20.132:63326-88.42.233.104:443/TCP,172.31.20.132,88.42.233.104,63326,443,TCP,0.931,10,2520,15.115462050560254,2760.8489499724833,252.03,158.49,0.10469303910885784,0.015983,0.22971119415572938,2,5,0,0,0.2254936051939035,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
21.17.182.179:32748-10.171.11.168:53/UDP,21.17.182.179,10.171.11.168,32748,53,UDP,23.4068,82,26395,3.5033,1127.67,321.89,107.93,0.288973,0.340345,0.8383,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,MITM
168.205.46.95:37421-192.168.123.109:1900/UDP,168.205.46.95,192.168.123.109,37421,1900,UDP,11.2067,6014,8799066,536.6421,785159.46,1463.1,0.63,0.001864,0.000161,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.0,1.0,0.0,DDoS
200.228.148.198:7066-172.18.194.54:0/ICMP,200.228.148.198,172.18.194.54,7066,0,ICMP,5.1037,584,42412,114.4269,8310.12,72.62,7.26,0.008754,0.00525,0.2499,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,UNKNOWN_ATTACK
172.29.92.119:15510-115.90.205.11:443/TCP,172.29.92.119,115.90.205.11,15510,443,TCP,4.8435,53,36619,10.9426,7560.65,690.94,18.19,0.093143,0.036726,0.0658,1,23,1,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
192.168.216.199:47269-67.73.58.39:5000/TCP,192.168.216.199,67.73.58.39,47269,5000,TCP,0.615,9,5071,14.6352,8247.12,563.51,46.24,0.076869,0.01817,0.2051,0,4,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
191.127.143.185:63071-192.168.141.51:443/TCP,191.127.143.185,192.168.141.51,63071,443,TCP,76.2078,119,15820,1.5615,207.6,132.95,37.47,0.645828,0.242211,0.7046,30,31,1,0,0.2544,0.268,0.01,0.0,0,1,1,1.0,0.0,0.0,DDoS
10.62.109.254:53081-143.109.104.96:443/TCP,10.62.109.254,143.109.104.96,53081,443,TCP,2.0758,402,591894,193.6581,285136.96,1472.37,31.51,0.005177,0.002298,0.0535,4,241,4,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.27.27.15:62830-86.140.35.57:21/TCP,172.27.27.15,86.140.35.57,62830,21,TCP,1.0,348,510246,477.5483740673679,695331.9002438876,1466.23,57.06,0.002654263192371999,0.001094,0.4601550460372937,45,208,3,0,0.13135046260555797,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
174.150.85.191:14812-10.218.95.172:0/ARP,174.150.85.191,10.218.95.172,14812,0,ARP,16.4802,112,4771,6.796,289.56,42.61,2.19,0.14847,0.1563,0.1283,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,MITM
146.0.55.91:3985-172.22.210.217:443/TCP,146.0.55.91,172.22.210.217,3985,443,TCP,7.5311,108,39756,14.3405,5278.98,368.12,45.39,0.070384,0.154903,0.3083,17,32,2,1,0.164,0.3,0.02,0.01,5,1,1,1.0,0.0,0.0,STEALTH_ATTACK
73.173.158.194:59801-172.20.50.73:23502/TCP,73.173.158.194,172.20.50.73,59801,23502,TCP,0.0027,1,66,373.5529,24863.97,66.56,0.0,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.19.219.235:52182-71.91.125.133:80/TCP,172.19.219.235,71.91.125.133,52182,80,TCP,12.7208,146,219000,11.4772,17215.85,1500.0,35.69,0.08773,0.023113,0.0595,1,87,1,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
10.209.6.79:6551-32.161.157.146:554/TCP,10.209.6.79,32.161.157.146,6551,554,TCP,115.8584,181,223326,1.6404150000000002,1927.58,1233.85,79.49,0.643658,0.128629,0.1611,18,99,0,0,0.1,0.55,0.005,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
161.81.215.182:14843-172.17.80.26:8443/TCP,161.81.215.182,172.17.80.26,14843,8443,TCP,113.7786,26,1833,0.2285,16.12,70.53,12.52,4.551143,1.41482,0.4436,1,13,0,0,0.0665,0.5299,0.0124,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
106.98.91.38:21021-172.26.11.94:1900/UDP,106.98.91.38,172.26.11.94,21021,1900,UDP,4.7969,4500,6223241,938.1021,1297341.4,1382.94,44.86,0.001066,5.9e-05,0.0811,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1,0.0,1.0,0.0,DDoS
110.154.196.127:39763-10.47.88.49:53/UDP,110.154.196.127,10.47.88.49,39763,53,UDP,9.208,128,58954,13.9009,6402.48,460.58,390.24,0.072504,0.040673,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,MITM
172.21.91.254:1151-91.204.234.50:53/UDP,172.21.91.254,91.204.234.50,1151,53,UDP,0.0465,1,40,22.583925000000004,860.34,40.0,34.39,0.046493,0.019202,1.0,0,0,0,0,0.057598807707203686,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
106.206.228.223:33103-10.130.136.190:443/TCP,106.206.228.223,10.130.136.190,33103,443,TCP,21.4342,10,583,0.4665,27.24,58.39,32.72,2.381573,1.27905,1.0,1,2,0,0,0.1331,0.2,0.01,0.0,0,1,1,1.0,0.0,0.0,DDoS
72.203.37.227:23088-172.25.220.90:443/TCP,72.203.37.227,172.25.220.90,23088,443,TCP,3.8088,57,10832,14.9652,2844.16,190.05,193.31,0.068015,0.003258,1.0,22,2,5,10,0.3915,0.0485,0.1021,0.1842,0,1,1,1.0,0.0,0.0,UNKNOWN_ATTACK
58.239.64.247:7687-10.19.196.231:80/TCP,58.239.64.247,10.19.196.231,7687,80,TCP,22.1681,118,30948,5.323,1396.1,262.28,39.9,0.189471,0.076896,0.3803,23,54,1,0,0.1959,0.4577,0.01,0.0,0,1,1,1.0,0.0,0.0,DDoS
185.60.190.156:39611-10.83.47.70:53/UDP,185.60.190.156,10.83.47.70,39611,53,UDP,9.9344,165,88739,16.609,8932.58,537.82,95.56,0.060576,0.061189,0.4442,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,MITM
73.75.243.7:13127-172.28.172.83:8080/TCP,73.75.243.7,172.28.172.83,13127,8080,TCP,3.8852,55,53835,14.1562,13856.5,978.83,0.0,0.071949,0.026896,0.0,4,19,1,1,0.08,0.35,0.02,0.02,3,1,1,1.0,0.0,0.0,UNKNOWN_ATTACK
164.7.69.57:22694-172.19.234.197:0/ARP,164.7.69.57,172.19.234.197,22694,0,ARP,32.8895,59,2322,1.7939,70.61,39.36,4.94,0.56706,0.482345,0.3135,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,MITM
192.168.202.201:5291-156.252.114.166:8080/TCP,192.168.202.201,156.252.114.166,5291,8080,TCP,1.9287,57,56379,29.5534,29231.78,989.12,231.48,0.034441,0.011791,0.5851,1,25,1,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
10.177.176.91:65156-91.154.120.251:443/TCP,10.177.176.91,91.154.120.251,65156,443,TCP,1.6015,73,56035,45.5831,34990.21,767.61,160.74,0.022243,0.009102,0.5235,2,32,1,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.28.178.162:56006-90.108.145.227:8080/TCP,172.28.178.162,90.108.145.227,56006,8080,TCP,0.346,9,4423,26.0135,12785.21,491.48,106.56,0.043247,0.017104,0.542,0,4,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
